# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	41606
#@/user_id	fred-mbp
a 	啊	c=754 d=2.64207 t=41606
shou gan 	手感	c=1 d=1.94973e-61 t=41606
shou ge 	首個	c=1 d=0.960789 t=41606
shou ge yan zheng ma 	收個驗證碼	c=1 d=2.89957e-83 t=41606
shou hao kan 	手好看	c=1 d=3.02375e-47 t=41606
shou huan 	手環	c=2 d=0.279431 t=41606
shou hui dou 	手會抖	c=1 d=1.6623e-67 t=41606
shou huo 	收貨	c=1 d=0.000352662 t=41606
shou ji 	手機	c=65 d=1.36524 t=41606
shou ji 	收集	c=1 d=8.1404e-51 t=41606
shou ji chang shang 	手機廠商	c=0 d=8.44931e-49 t=41606
shou ji hao 	手機號	c=2 d=0.00129715 t=41606
shou ji hao le 	手機號了	c=1 d=0.0130365 t=41606
shou ji hao ma 	手機號碼	c=2 d=1.36011e-51 t=41606
shou ji ke 	手機殼	c=1 d=6.71418e-79 t=41606
shou ji shang 	手機上	c=1 d=5.6493e-18 t=41606
shou jia 	售價	c=1 d=1.14077e-20 t=41606
shou jian 	收件	c=1 d=2.39995e-64 t=41606
shou kan 	收看	c=1 d=2.49457e-19 t=41606
shou kuan 	收款	c=1 d=0.000138785 t=41606
shou kuan ma 	收款碼	c=1 d=0.00139481 t=41606
shou le 	收了	c=2 d=0.427415 t=41606
shou lie 	狩獵	c=0 d=1.76701e-22 t=41606
shou lie zhe 	狩獵者	c=1 d=1.77586e-21 t=41606
shou qi 	收起	c=0 d=4.54279e-72 t=41606
shou qi ni 	收起你	c=1 d=4.56556e-71 t=41606
shou qian 	收錢	c=1 d=2.55712e-75 t=41606
shou qiang 	手槍	c=1 d=2.70455e-58 t=41606
shou quan 	授權	c=0 d=2.50222e-56 t=41606
shou quan fei 	授權費	c=1 d=2.51477e-55 t=41606
shou shang 	受傷	c=1 d=1.70768e-31 t=41606
shou shang 	手上	c=5 d=1.70763e-31 t=41606
shou shi 	手勢	c=1 d=0.0786781 t=41606
shou shou 	收收	c=0 d=0.00544757 t=41606
shou shou dong xi 	收收東西	c=1 d=0.0547488 t=41606
shou tou shang 	手頭上	c=1 d=6.50114e-82 t=41606
shou wei 	首位	c=1 d=0.0338776 t=41606
shou xi 	首席	c=2 d=4.29032e-16 t=41606
shou xi yi xia 	首席一下	c=1 d=5.80594e-75 t=41606
shou xia 	手下	c=1 d=2.37356e-81 t=41606
shou xian 	受限	c=1 d=2.30756e-14 t=41606
shou xian 	首先	c=2 d=0.00341356 t=41606
shou xiang 	首相	c=0 d=6.35488e-80 t=41606
shou xie 	手寫	c=2 d=3.61993e-65 t=41606
shou xu 	手續	c=1 d=1.12723e-56 t=41606
shou xuan 	首選	c=2 d=1.47366e-18 t=41606
shou ye 	首頁	c=2 d=2.88019e-54 t=41606
shou zhi 	手指	c=1 d=0.00524752 t=41606
shou zhi tou 	手指頭	c=0 d=8.09541e-75 t=41606
shou zhong 	受衆	c=1 d=4.47316e-07 t=41606
shou zhong 	手中	c=0 d=0.033454 t=41606
shou zhong de 	手中的	c=1 d=4.49558e-07 t=41606
shu 	數	c=1 d=3.43103e-63 t=41606
shu 	書	c=23 d=5.37335e-16 t=41606
shu bai 	數百	c=1 d=6.10797e-54 t=41606
shu biao 	鼠標	c=3 d=4.6685e-39 t=41606
shu chu 	輸出	c=1 d=5.56366e-46 t=41606
shu chu chu lai 	輸出出來	c=1 d=3.78853e-82 t=41606
shu fu 	舒服	c=8 d=0.0227628 t=41606
shu fu ren 	舒服人	c=2 d=4.35955e-76 t=41606
shu ge 	數個	c=1 d=4.12113e-72 t=41606
shu ji 	書籍	c=2 d=0.282239 t=41606
shu jia 	暑假	c=2 d=1.21172e-24 t=41606
shu ju 	數據	c=6 d=0.071177 t=41606
shu ju bao 	數據包	c=1 d=9.64722e-49 t=41606
shu ju bei fen 	數據備份	c=1 d=0.715338 t=41606
shu ju hui fu 	數據恢復	c=1 d=0.278037 t=41606
shu ju ji 	數據機	c=1 d=0.00348252 t=41606
shu ju ke xue ping tai 	數據科學平臺	c=1 d=1.52528e-55 t=41606
shu li mian 	書裏面	c=1 d=1.1265e-19 t=41606
shu liang 	數量	c=3 d=0.662455 t=41606
shu mei 	樹莓	c=2 d=0.0722527 t=41606
shu mei pai 	樹莓派	c=56 d=2.9197 t=41606
shu ming 	書名	c=1 d=7.69404e-64 t=41606
shu mu 	數目	c=1 d=0.438235 t=41606
shu ru 	輸入	c=25 d=0.29523 t=41606
shu ru fa 	輸入法	c=32 d=0.141214 t=41606
shu ru fang an 	輸入方案	c=3 d=0.0673585 t=41606
shu ru fang fa 	輸入方法	c=1 d=4.14108e-70 t=41606
shu ru fang shi 	輸入方式	c=2 d=4.70155e-34 t=41606
shu ru shuang pin ma 	輸入雙拼碼	c=1 d=3.59335e-48 t=41606
shu ru xiang liang 	輸入向量	c=1 d=4.94766e-46 t=41606
shu shang 	書上	c=1 d=2.42414e-35 t=41606
shu shi 	屬實	c=0 d=5.65911e-10 t=41606
shu shi wei 	屬實爲	c=1 d=5.68747e-09 t=41606
shu shi yi 	數十億	c=0 d=6.69593e-48 t=41606
shu shi yi ren 	數十億人	c=1 d=6.72949e-47 t=41606
shu shu 	叔叔	c=7 d=4.93791e-17 t=41606
shu tian 	數天	c=1 d=2.8353e-84 t=41606
shu tiao 	薯條	c=1 d=1.36519e-74 t=41606
shu wei 	數位	c=0 d=2.47362e-09 t=41606
shu wei fa xing ping tai 	數位發行平臺	c=1 d=5.03784e-82 t=41606
shu wei luo ji ye shi 	數位邏輯也是	c=1 d=2.48601e-08 t=41606
shu wo 	恕我	c=1 d=1.31484e-73 t=41606
shu xue 	數學	c=1 d=1.92508e-30 t=41606
shu xue bi ji 	數學筆記	c=1 d=1.93473e-29 t=41606
shu xue ke 	數學課	c=1 d=3.61209e-21 t=41606
shu ye you zhuan gong 	術業有專攻	c=1 d=3.137e-09 t=41606
shu yi shu er 	數一數二	c=1 d=4.90192e-25 t=41606
shu yu 	屬於	c=4 d=2.29448e-71 t=41606
shu zhi 	數值	c=2 d=0.240508 t=41606
shu zhong 	數種	c=1 d=4.14178e-72 t=41606
shu zi 	數字	c=1 d=3.01646e-48 t=41606
shu zi jian 	數字鍵	c=2 d=1.37974e-11 t=41606
shua 	刷	c=3 d=4.59109e-19 t=41606
shua ge 	刷個	c=1 d=1.7103e-49 t=41606
shua ji 	刷機	c=2 d=0.0475963 t=41606
shua shang 	刷上	c=1 d=5.312e-29 t=41606
shua xin 	刷新	c=2 d=3.07217e-28 t=41606
shua ya 	刷牙	c=3 d=1.571e-14 t=41606
shuai le 	摔了	c=1 d=0.895834 t=41606
shuai le 	甩了	c=2 d=0.0675424 t=41606
shuang 	爽	c=1 d=3.99878e-41 t=41606
shuang ka 	雙卡	c=1 d=3.40996e-20 t=41606
shuang pan wei 	雙盤位	c=1 d=0.168638 t=41606
shuang pin 	雙拼	c=15 d=1.18899 t=41606
shuang ping deng 	爽平等	c=1 d=6.56446e-49 t=41606
shuang xian 	雙線	c=0 d=2.76839e-10 t=41606
shuang xian xing 	雙線性	c=1 d=2.78227e-09 t=41606
shuang xiang 	雙向	c=2 d=4.874e-46 t=41606
shui 	水	c=5 d=0.00687406 t=41606
shui 	睡	c=17 d=0.164475 t=41606
shui a 	睡啊	c=3 d=8.86892e-30 t=41606
shui a 	誰啊	c=1 d=6.58481e-56 t=41606
shui ba 	睡吧	c=1 d=3.14448e-37 t=41606
shui ba shui ba 	睡吧睡吧	c=1 d=2.40869e-48 t=41606
shui bao 	睡飽	c=1 d=1.872e-53 t=41606
shui bu zhao 	睡不着	c=1 d=3.36721e-48 t=41606
shui de 	睡得	c=4 d=6.33544e-43 t=41606
shui de zhao 	睡得着	c=1 d=2.00024e-09 t=41606
shui ge 	睡個	c=0 d=2.87023e-82 t=41606
shui ge jiao 	睡個覺	c=0 d=2.49017e-58 t=41606
shui ge wu jiao 	睡個午覺	c=1 d=2.88462e-81 t=41606
shui jian 	水煎	c=1 d=6.12378e-55 t=41606
shui jiao 	水餃	c=1 d=1.28573e-45 t=41606
shui jiao 	睡覺	c=42 d=1.19808 t=41606
shui jiao jiao 	睡覺叫	c=2 d=3.63143e-25 t=41606
shui jiao le 	睡覺了	c=1 d=2.63921e-35 t=41606
shui le 	睡了	c=7 d=6.94558e-07 t=41606
shui le mei 	睡了沒	c=1 d=4.9051e-62 t=41606
shui le yi xia 	睡了一下	c=1 d=9.32175e-57 t=41606
shui leng 	水冷	c=1 d=0.00137404 t=41606
shui long tou 	水龍頭	c=1 d=1.12062e-75 t=41606
shui mian 	睡眠	c=7 d=1.18582e-25 t=41606
shui ni 	睡你	c=1 d=1.05432e-34 t=41606
shui qu 	睡去	c=1 d=1.85653e-73 t=41606
shui qun 	水群	c=1 d=6.77705e-71 t=41606
shui qun 	睡裙	c=1 d=6.74325e-71 t=41606
shui xing 	睡醒	c=0 d=2.15178e-75 t=41606
shui yi hui er 	睡一會兒	c=1 d=3.59897e-37 t=41606
shui yi xia 	睡一下	c=6 d=0.000410726 t=41606
shui zhan 	水戰	c=0 d=4.82812e-24 t=41606
shui zhan ni 	水戰你	c=1 d=4.85232e-23 t=41606
shui zhao 	睡着	c=5 d=0.000162866 t=41606
shui zhao le 	睡着了	c=2 d=9.42085e-05 t=41606
shui zhun 	水準	c=1 d=7.37751e-11 t=41606
shun bian 	順便	c=5 d=0.782705 t=41606
shun dai 	順帶	c=0 d=3.44599e-27 t=41606
shun dai yi ti 	順帶一提	c=1 d=3.46327e-26 t=41606
shun feng 	順豐	c=19 d=0.00354375 t=41606
shun shou 	順手	c=4 d=3.44306e-16 t=41606
shun shu 	順書	c=1 d=3.33608e-27 t=41606
shun teng mo gua 	順藤摸瓜	c=1 d=5.86948e-56 t=41606
shun xu 	順序	c=1 d=2.74262e-46 t=41606
shuo 	說	c=111 d=1.56046 t=41606
shuo ba 	說吧	c=2 d=3.40613e-64 t=41606
shuo bu ding 	說不定	c=0 d=5.92563e-22 t=41606
shuo bu guo qu 	說不過去	c=1 d=0.000170803 t=41606
shuo bu qing 	說不清	c=1 d=3.54467e-64 t=41606
shuo dao 	說到	c=1 d=0.00254765 t=41606
shuo dao di 	說到底	c=1 d=7.67467e-05 t=41606
shuo dao zhe ge 	說到這個	c=1 d=0.0256042 t=41606
shuo de 	說的	c=6 d=1.57913e-22 t=41606
shuo de guo qu 	說得過去	c=0 d=8.4885e-74 t=41606
shuo de nei rong 	說的內容	c=1 d=1.6782e-32 t=41606
shuo fa 	說法	c=1 d=1.193e-76 t=41606
shuo fen xiang de 	說分享的	c=1 d=3.5324e-82 t=41606
shuo gei 	說給	c=0 d=4.24908e-21 t=41606
shuo guo 	說過	c=1 d=1.50651e-27 t=41606
shuo hao 	說好	c=1 d=4.98448e-46 t=41606
shuo hao de 	說好的	c=2 d=1.98202e-19 t=41606
shuo hao ting 	說好聽	c=1 d=2.5701e-17 t=41606
shuo hua 	說話	c=10 d=9.57952e-25 t=41606
shuo kai fa 	說開發	c=1 d=1.1352e-80 t=41606
shuo lai 	說來	c=2 d=1.78465e-46 t=41606
shuo lai shua chang 	說來刷唱	c=1 d=1.63054e-46 t=41606
shuo le 	說了	c=1 d=5.5209e-71 t=41606
shuo le yi xia 	說了一下	c=1 d=2.00501e-37 t=41606
shuo ming 	說明	c=4 d=0.666977 t=41606
shuo ming shu 	說明書	c=1 d=1.0994e-56 t=41606
shuo ni 	說你	c=1 d=9.56974e-13 t=41606
shuo qi lai 	說起來	c=1 d=0.000602152 t=41606
shuo shen 	說甚	c=1 d=2.1463e-44 t=41606
shuo shen me 	說什麼	c=3 d=1.28445e-05 t=41606
shuo shi 	說是	c=0 d=4.31609e-58 t=41606
shuo shi qing 	說事情	c=1 d=3.8057e-47 t=41606
shuo shi yao 	說是要	c=1 d=7.57458e-27 t=41606
shuo shi zai 	說是再	c=2 d=0.000633025 t=41606
shuo shi zai de 	說實在的	c=1 d=0.000636198 t=41606
shuo shuo 	說說	c=4 d=4.73962e-70 t=41606
shuo ta de 	說他的	c=1 d=2.69619e-51 t=41606
shuo wan 	說完	c=1 d=3.25936e-18 t=41606
shuo wo 	說我	c=1 d=4.41618e-62 t=41606
shuo yao 	說要	c=1 d=0.000550326 t=41606
shuo yi ge 	說一個	c=1 d=7.39888e-45 t=41606
shuo yi xia 	說一下	c=5 d=0.079659 t=41606
shuo yi xia ba 	說一下吧	c=1 d=3.06841e-43 t=41606
shuo zhe 	說着	c=1 d=2.69811e-30 t=41606
shuo zhen de 	說真的	c=1 d=1.92803e-47 t=41606
si 	四	c=4 d=3.21029e-16 t=41606
si 	斯	c=0 d=1.01436e-51 t=41606
si 	死	c=3 d=0.0925506 t=41606
si 	肆	c=1 d=7.71946e-44 t=41606
si diao 	死掉	c=2 d=1.93809e-20 t=41606
si diao le 	死掉了	c=1 d=5.59178e-74 t=41606
si fang 	私房	c=0 d=0.0995012 t=41606
si fang cai 	私房菜	c=1 d=1 t=41606
si fen zhi yi 	四分之一	c=1 d=0.123687 t=41606
si fu qi 	伺服器	c=5 d=4.04955e-13 t=41606
si ge 	四個	c=3 d=0.51462 t=41606
si ge xiao shi 	四個小時	c=2 d=2.25033e-72 t=41606
si hao 	絲毫	c=1 d=1.58435e-25 t=41606
si hao bu huang 	絲毫不慌	c=1 d=8.77918e-28 t=41606
si hu 	似乎	c=5 d=0.0515605 t=41606
si hu shi 	似乎是	c=1 d=1.26379e-19 t=41606
si jiao 	死角	c=3 d=2.85933e-43 t=41606
si la 	死啦	c=1 d=7.57022e-79 t=41606
si le 	死了	c=6 d=0.423054 t=41606
si li 	死裏	c=0 d=1.11446e-70 t=41606
si li chui 	死裏鎚	c=1 d=1.12005e-69 t=41606
si liao 	私聊	c=1 d=9.11358e-56 t=41606
si lu 	思路	c=1 d=1.4961e-63 t=41606
si ma 	四碼	c=1 d=7.68226e-46 t=41606
si ni 	死你	c=0 d=1.63877e-18 t=41606
si qu huo lai 	死去活來	c=1 d=0.146607 t=41606
si ren 	私人	c=1 d=3.23563e-79 t=41606
si shen 	死神	c=1 d=7.73261e-64 t=41606
si suo 	思索	c=1 d=2.83241e-72 t=41606
si tai 	四台	c=1 d=0.574072 t=41606
si xiang 	思想	c=2 d=1.0069e-22 t=41606
si yi 	四億	c=0 d=1.68375e-13 t=41606
si yi yong hu 	四億用戶	c=1 d=1.69219e-12 t=41606
si yuan 	思源	c=0 d=0.00389686 t=41606
si yuan hei ti 	思源黑體	c=2 d=0.0391639 t=41606
song 	宋	c=1 d=5.38219e-08 t=41606
song 	送	c=0 d=3.35463e-05 t=41606
song bu lai 	送不來	c=1 d=0.000337144 t=41606
song chu 	送出	c=1 d=1.43949e-21 t=41606
song chu qu 	送出去	c=1 d=1.38248e-75 t=41606
song dao 	送到	c=1 d=8.93616e-60 t=41606
song de 	送的	c=1 d=6.63989e-07 t=41606
song fan 	送飯	c=2 d=2.70841e-16 t=41606
song feng 	送風	c=1 d=0.111359 t=41606
song ge 	送個	c=2 d=3.77052e-26 t=41606
song guo qu 	送過去	c=1 d=2.67855e-62 t=41606
song hui 	送回	c=1 d=2.74766e-46 t=41606
song hui le 	送回了	c=1 d=2.79803e-46 t=41606
song hui qu 	送回去	c=1 d=5.06859e-36 t=41606
song le 	送了	c=1 d=7.54297e-66 t=41606
song le 	鬆了	c=1 d=1.62805e-28 t=41606
song li wu 	送禮物	c=1 d=2.06579e-06 t=41606
song ni 	送你	c=14 d=1.65783e-07 t=41606
song ren 	送人	c=1 d=1.35511e-75 t=41606
song shen me 	宋什麼	c=1 d=5.40917e-07 t=41606
song ta 	送他	c=1 d=2.60213e-45 t=41606
song ta 	送她	c=0 d=1.56901e-65 t=41606
song ta de 	送她的	c=1 d=1.57688e-64 t=41606
song wo 	送我	c=2 d=2.44684e-27 t=41606
sou gou 	搜狗	c=2 d=5.57278e-34 t=41606
sou suo 	搜索	c=2 d=0.227638 t=41606
sou tu 	搜圖	c=1 d=5.33754e-56 t=41606
sou xun 	搜尋	c=3 d=1.67842e-25 t=41606
spotify 	Spotify	c=3 d=0.0224829 t=41606
ssh 	SSH	c=5 d=0.00461951 t=41606
su 	速	c=2 d=4.76938e-77 t=41606
su cai 	素材	c=5 d=1.57863e-07 t=41606
su du 	速度	c=27 d=0.00446061 t=41606
su du de 	速度的	c=2 d=4.75269e-73 t=41606
su du kuai 	速度快	c=1 d=6.44762e-73 t=41606
su duo 	速多	c=1 d=0.951229 t=41606
su liao 	塑料	c=1 d=0.000665481 t=41606
su yai shi 	速崖是	c=1 d=4.69356e-14 t=41606
su yang 	素養	c=0 d=2.95068e-37 t=41606
su ying 	速鷹	c=1 d=4.82632e-48 t=41606
su zhi 	素質	c=2 d=1.47467e-11 t=41606
suan 	算	c=7 d=0.00378279 t=41606
suan 	酸	c=1 d=9.7747e-27 t=41606
suan chu lai 	算出來	c=2 d=6.15821e-67 t=41606
suan fa 	算法	c=15 d=3.664e-06 t=41606
suan le 	算了	c=14 d=3.21692e-09 t=41606
suan le 	酸了	c=1 d=2.75927e-29 t=41606
suan li 	算力	c=1 d=1.72367e-23 t=41606
suan shang 	算上	c=1 d=0.562705 t=41606
suan shen me 	算什麼	c=1 d=8.4026e-71 t=41606
suan shi 	算是	c=0 d=0.0238115 t=41606
suan suan 	算算	c=0 d=2.20415e-05 t=41606
suan tong 	痠痛	c=1 d=1.2998e-26 t=41606
sui 	歲	c=1 d=7.6123e-56 t=41606
sui bian 	隨便	c=4 d=2.05171e-10 t=41606
sui bian xie 	隨便寫	c=2 d=3.3781e-19 t=41606
sui hang 	隨行	c=2 d=2.2685e-19 t=41606
sui hou 	隨後	c=2 d=8.75862e-26 t=41606
sui hou jiang 	隨後將	c=1 d=2.48382e-27 t=41606
sui ran 	雖然	c=20 d=0.0818524 t=41606
sui ran wo 	雖然我	c=1 d=1.07076e-69 t=41606
sui re en 	歲熱嗯	c=1 d=2.02172e-17 t=41606
sui shen 	隨身	c=1 d=2.67263e-36 t=41606
sui shi 	隨時	c=3 d=0.0323869 t=41606
sui shou 	隨手	c=1 d=1.59793e-73 t=41606
sui xin suo yu 	隨心所欲	c=1 d=0.360595 t=41606
sui zhe 	隨着	c=2 d=8.82168e-26 t=41606
sun 	孫	c=1 d=8.14482e-28 t=41606
sun huai 	損壞	c=0 d=0.0618783 t=41606
sun o 	孫哦	c=2 d=9.35285e-08 t=41606
sun shang 	損傷	c=1 d=1.01088e-39 t=41606
sun shi 	損失	c=4 d=0.120032 t=41606
sun shi han shu 	損失函數	c=1 d=3.02067e-35 t=41606
suo 	所	c=7 d=0.414623 t=41606
suo 	縮	c=1 d=2.73601e-47 t=41606
suo 	鎖	c=1 d=1.34285e-27 t=41606
suo chan sheng 	所產生	c=1 d=0.0420036 t=41606
suo dai 	所帶	c=0 d=1.85871e-47 t=41606
suo dai lai 	所帶來	c=1 d=1.16057e-46 t=41606
suo dai lai de 	所帶來的	c=1 d=7.07452e-47 t=41606
suo dao zhi 	所導致	c=1 d=5.76716e-55 t=41606
suo ding 	所定	c=0 d=7.5171e-56 t=41606
suo ding 	鎖定	c=1 d=1.03668e-12 t=41606
suo ding yi 	所定義	c=1 d=7.55478e-55 t=41606
suo duan 	縮短	c=1 d=6.15258e-22 t=41606
suo guan kan 	所觀看	c=1 d=8.55777e-51 t=41606
suo jian lve tong 	所見略同	c=1 d=4.7375e-06 t=41606
suo jiang 	所講	c=0 d=4.2931e-54 t=41606
suo jiang de 	所講的	c=1 d=4.31462e-53 t=41606
suo kai fa 	所開發	c=1 d=1.14089e-80 t=41606
suo neng 	所能	c=0 d=1.21503e-57 t=41606
suo ping 	鎖屏	c=1 d=0.000668817 t=41606
suo she ji 	所涉及	c=1 d=4.86457e-82 t=41606
suo shi yong 	所使用	c=1 d=7.71708e-12 t=41606
suo shi yong de 	所使用的	c=2 d=3.03668e-10 t=41606
suo shu chu 	所輸出	c=1 d=5.69116e-46 t=41606
suo shui 	縮水	c=1 d=4.0228e-82 t=41606
suo wei 	所謂	c=3 d=2.22093e-05 t=41606
suo xie 	縮寫	c=3 d=1.71719 t=41606
suo xu yao 	所需要	c=6 d=6.46033e-08 t=41606
suo xue 	所學	c=0 d=1.40128e-29 t=41606
suo yi 	所以	c=243 d=0.625804 t=41606
suo yi dang chu 	所以當初	c=1 d=1.91672e-66 t=41606
suo yi hai shi 	所以還是	c=1 d=1.57067e-47 t=41606
suo yi mei ban fa 	所以沒辦法	c=1 d=3.71375e-24 t=41606
suo yi ni 	所以你	c=7 d=3.19319e-12 t=41606
suo yi shi 	所以是	c=1 d=1.11219e-45 t=41606
suo yi wo men 	所以我們	c=1 d=1.52165e-27 t=41606
suo you 	所有	c=15 d=0.0722355 t=41606
suo you de 	所有的	c=1 d=0.0380064 t=41606
suo you wen jian 	所有文件	c=1 d=0.794534 t=41606
suo yu 	所欲	c=1 d=2.56025e-60 t=41606
suo yu chi 	所欲吃	c=1 d=1.39975e-74 t=41606
suo zai 	所在	c=1 d=0.557106 t=41606
suo zai yi de 	所在意的	c=1 d=9.27052e-51 t=41606
ta 	他	c=50 d=0.376944 t=41606
ta 	她	c=15 d=1.79718e-14 t=41606
ta 	它	c=21 d=2.20478 t=41606
ta bi 	他比	c=1 d=1.32084e-09 t=41606
ta bu hao 	它不好	c=1 d=1.05831e-49 t=41606
ta bu zhi dao 	他不知道	c=1 d=5.74445e-38 t=41606
ta chu lai 	他出來	c=1 d=0.0275983 t=41606
ta de 	他的	c=20 d=0.0993436 t=41606
ta de 	她的	c=0 d=1.58236e-47 t=41606
ta hai 	他還	c=1 d=2.50494e-09 t=41606
ta hai mei 	他還沒	c=1 d=0.0608101 t=41606
ta hai mei you 	它還沒有	c=1 d=6.10674e-81 t=41606
ta he 	他和	c=2 d=1.65806e-37 t=41606
ta hui 	他會	c=0 d=1.68713e-66 t=41606
ta hui zai 	他會在	c=2 d=1.37872e-43 t=41606
ta jie jie 	他姐姐	c=2 d=1.03777e-46 t=41606
ta jin tian 	它今天	c=1 d=1.0422e-45 t=41606
ta ke yi 	它可以	c=1 d=1.74812e-71 t=41606
ta le 	他了	c=0 d=6.13213e-72 t=41606
ta le a 	他了啊	c=1 d=6.16286e-71 t=41606
ta li yong 	它利用	c=1 d=4.57597e-39 t=41606
ta lo 	他咯	c=1 d=6.54618e-75 t=41606
ta ma 	他媽	c=1 d=0.0348192 t=41606
ta ma ma 	它媽媽	c=1 d=1.36237e-79 t=41606
ta mei you 	他沒有	c=1 d=3.16034e-08 t=41606
ta men 	他們	c=9 d=0.00434166 t=41606
ta men 	她們	c=12 d=3.57527e-06 t=41606
ta men 	它們	c=4 d=0.960789 t=41606
ta men de 	他們的	c=1 d=4.55562e-16 t=41606
ta ming zi 	它名字	c=1 d=6.58951e-35 t=41606
ta qu 	他區	c=1 d=2.62819e-74 t=41606
ta qu xie zuo ye 	他去寫作業	c=1 d=2.64137e-74 t=41606
ta ren 	他人	c=1 d=2.33671e-44 t=41606
ta shen me 	他什麼	c=1 d=2.01506e-37 t=41606
ta shi 	他是	c=6 d=6.56499e-10 t=41606
ta shi hui 	他是會	c=1 d=4.53198e-43 t=41606
ta shi shei 	他是誰	c=1 d=1.31806e-43 t=41606
ta shi zhe me 	他是這麼	c=1 d=1.08976e-70 t=41606
ta shui zhao le 	他睡着了	c=1 d=7.06009e-23 t=41606
ta shuo 	他說	c=6 d=1.1806e-12 t=41606
ta shuo de 	他說的	c=1 d=1.33984e-30 t=41606
ta xian zai 	他現在	c=1 d=1.73532e-14 t=41606
ta xiang 	他想	c=1 d=8.21802e-45 t=41606
ta yao 	他要	c=2 d=1.0728e-62 t=41606
ta ye 	他也	c=1 d=4.59812e-52 t=41606
ta ye mei you 	他也沒有	c=1 d=4.23941e-52 t=41606
ta yong qi 	它勇氣	c=1 d=6.44674e-42 t=41606
ta you 	他又	c=1 d=2.01883e-59 t=41606
ta you 	他有	c=2 d=1.04427e-09 t=41606
ta you 	她有	c=1 d=1.93539e-33 t=41606
ta yu 	它與	c=1 d=2.30977e-84 t=41606
ta zai 	他再	c=1 d=0.00123091 t=41606
ta zai 	他在	c=4 d=0.0711988 t=41606
ta zai 	她在	c=1 d=3.16303e-18 t=41606
ta zhi shi 	他只是	c=1 d=0.00161245 t=41606
ta zhuan gei wo 	他轉給我	c=1 d=0.00108086 t=41606
tag 	Tag	c=1 d=7.70215e-47 t=41606
tai 	台	c=3 d=1.15338 t=41606
tai 	太	c=7 d=5.53201e-06 t=41606
tai ban 	臺版	c=1 d=3.37603e-20 t=41606
tai bang 	太棒	c=1 d=3.49629e-20 t=41606
tai bang 	臺磅	c=0 d=3.4615e-21 t=41606
tai bang le 	太棒了	c=1 d=6.625e-10 t=41606
tai bi 	臺幣	c=11 d=1.41462e-09 t=41606
tai bu 	太不	c=0 d=1.45213e-66 t=41606
tai bu kao pu 	太不靠譜	c=1 d=1.45941e-65 t=41606
tai cai le 	太菜了	c=1 d=2.69106e-58 t=41606
tai chang 	太長	c=1 d=0.0266491 t=41606
tai ci 	臺詞	c=1 d=1 t=3
tai ci ji 	台刺激	c=1 d=1.21461e-52 t=41606
tai da 	太大	c=2 d=0.0095616 t=41606
tai da le 	太大了	c=2 d=7.34196e-13 t=41606
tai dai o 	太帶哦	c=1 d=2.00712e-20 t=41606
tai deng 	檯燈	c=2 d=5.74854e-17 t=41606
tai du 	態度	c=1 d=6.19692e-77 t=41606
tai du 	胎毒	c=1 d=6.22798e-77 t=41606
tai duo 	太多	c=9 d=1.23842e-09 t=41606
tai duo ba 	太多把	c=1 d=2.43787e-72 t=41606
tai duo yu 	太多與	c=1 d=7.10658e-12 t=41606
tai fei nao zi 	太費腦子	c=1 d=2.2805e-81 t=41606
tai fu 	臺服	c=3 d=5.96173e-38 t=41606
tai fu za 	太複雜	c=1 d=3.27103e-60 t=41606
tai gao 	太高	c=1 d=1.28037e-84 t=41606
tai guan 	台棺	c=1 d=7.74891e-30 t=41606
tai gui 	太貴	c=1 d=5.67472e-13 t=41606
tai gui le 	太貴了	c=2 d=0.00257991 t=41606
tai guo 	泰國	c=1 d=3.72439e-87 t=41606
tai jiao 	擡腳	c=1 d=1.45846e-28 t=41606
tai jiu 	太久	c=3 d=2.60382e-12 t=41606
tai jiu 	太舊	c=0 d=1.39937e-13 t=41606
tai jiu le 	太舊了	c=1 d=1.40638e-12 t=41606
tai jiu mei na bi 	太久沒拿筆	c=1 d=1.65401e-67 t=41606
tai kuai 	太快	c=1 d=6.7904e-06 t=41606
tai kuai le 	台快了	c=1 d=1.23915e-52 t=41606
tai lan 	太爛	c=0 d=2.06719e-15 t=41606
tai lan le 	太爛了	c=1 d=2.07755e-14 t=41606
tai lao shi le 	太老實了	c=1 d=6.09013e-49 t=41606
tai lei 	太累	c=1 d=2.71996e-66 t=41606
tai lei le 	太累了	c=2 d=1.25706e-16 t=41606
tai man 	太慢	c=2 d=0.000854495 t=41606
tai mang 	太忙	c=0 d=6.86638e-79 t=41606
tai mang le 	太忙了	c=2 d=2.27205e-08 t=41606
tai nan 	太難	c=5 d=3.10962e-06 t=41606
tai nan le 	太難了	c=1 d=1.03865e-05 t=41606
tai qiang 	太強	c=1 d=1.15243e-22 t=41606
tai qiao 	太巧	c=1 d=1.20437e-70 t=41606
tai shao 	太少	c=3 d=0.00708341 t=41606
tai shi ji 	臺式機	c=1 d=4.08942e-40 t=41606
tai shu fu 	太舒服	c=1 d=3.85127e-40 t=41606
tai shuang 	太爽	c=2 d=0.07502 t=41606
tai wan 	臺灣	c=65 d=0.00816758 t=41606
tai wan jiao yu 	臺灣教育	c=1 d=1.49478e-82 t=41606
tai wan wei 	臺灣味	c=1 d=1.1405e-76 t=41606
